Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg,RelativeSquatStrength,RelativeDeadliftStrength,Equipment_Index,Equipment_Raw,Equipment_Single-ply,Equipment_Wraps,Sex_M,AgeCategory
62.5,76.52,105.0,145.0,85.0,1.3721902770517513,1.8949294302143231,1,True,False,False,True,Masters 3
13.5,51.4,72.5,95.0,40.0,1.4105058365758756,1.8482490272373542,1,True,False,False,True,Sub-Junior
28.0,54.5,82.5,127.5,55.0,1.5137614678899083,2.3394495412844036,1,True,False,False,False,Open
23.0,65.85,130.0,150.0,65.0,1.974183750949127,2.2779043280182236,1,True,False,False,False,Open
32.0,78.4,147.5,157.5,92.5,1.881377551020408,2.008928571428571,3,False,True,False,False,Open
55.5,57.96,130.0,190.0,80.0,2.2429261559696343,3.2781228433402347,1,True,False,False,True,Masters 2
18.0,53.8,65.0,85.0,42.5,1.20817843866171,1.579925650557621,1,True,False,False,False,Junior
63.0,92.31,120.0,152.5,115.0,1.2999675008124796,1.6520420322825262,3,False,True,False,True,Masters 3
20.0,109.2,230.0,272.5,150.0,2.1062271062271063,2.4954212454212454,2,False,False,True,True,Junior
16.5,59.1,182.5,192.5,110.0,3.0879864636209815,3.257191201353638,3,False,True,False,True,Sub-Junior
22.0,122.8,227.5,280.0,172.5,1.8526058631921825,2.2801302931596092,2,False,False,True,True,Junior
16.5,91.3,195.0,200.0,137.5,2.135815991237678,2.190580503833516,1,True,False,False,True,Sub-Junior
24.5,72.45,220.0,215.0,110.0,3.036576949620428,2.9675638371290542,1,True,False,False,True,Open
27.0,90.4,182.5,247.5,127.5,2.018805309734513,2.7378318584070795,1,True,False,False,True,Open
15.5,70.4,187.5,200.0,147.5,2.6633522727272725,2.840909090909091,1,True,False,False,True,Sub-Junior
15.5,82.5,92.5,92.5,45.0,1.121212121212121,1.121212121212121,1,True,False,False,False,Sub-Junior
22.0,108.0,200.0,252.5,152.5,1.8518518518518519,2.337962962962963,2,False,False,True,True,Junior
32.0,97.8,192.5,260.0,117.5,1.9683026584867076,2.658486707566462,1,True,False,False,True,Open
46.0,99.2,237.5,265.0,182.5,2.3941532258064515,2.6713709677419355,3,False,True,False,True,Masters 1
29.664699599465955,50.1,80.0,95.0,45.0,1.596806387225549,1.8962075848303392,1,True,False,False,False,Open
53.0,90.0,202.5,227.5,145.0,2.25,2.5277777777777777,4,False,False,False,True,Masters 2
19.5,81.6,142.9,174.6,90.7,1.7512254901960786,2.139705882352941,1,True,False,False,True,Junior
44.0,101.1,220.0,220.0,140.0,2.1760633036597428,2.1760633036597428,2,False,False,True,True,Masters 1
47.5,82.75,210.0,270.0,170.0,2.5377643504531724,3.2628398791540785,1,True,False,False,True,Masters 1
36.0,71.36,162.5,227.5,120.0,2.2771860986547083,3.188060538116592,1,True,False,False,True,Open
25.0,65.4,112.5,127.5,57.5,1.720183486238532,1.9495412844036695,2,False,False,True,False,Open
17.0,74.9,147.5,190.0,115.0,1.9692923898531374,2.53671562082777,1,True,False,False,True,Sub-Junior
30.0,98.1,275.0,265.0,167.5,2.8032619775739045,2.7013251783893986,2,False,False,True,True,Open
35.5,62.2,122.5,150.0,62.5,1.9694533762057878,2.4115755627009645,1,True,False,False,False,Open
26.5,57.03,230.0,230.0,160.0,4.032965106084517,4.032965106084517,3,False,True,False,True,Open
29.664699599465955,92.48,265.0,307.5,212.5,2.8654844290657437,3.3250432525951554,1,True,False,False,True,Open
17.5,51.35,97.5,106.6,40.8,1.8987341772151898,2.0759493670886076,3,False,True,False,False,Sub-Junior
31.0,108.9,205.0,297.5,172.5,1.8824609733700641,2.731864095500459,1,True,False,False,True,Open
25.0,73.03,112.5,127.5,67.5,1.5404628234971929,1.7458578666301519,1,True,False,False,False,Open
32.5,124.33,240.0,187.5,225.0,1.9303466580873483,1.5080833266307407,3,False,True,False,False,Open
57.0,79.7,137.5,167.5,90.0,1.725219573400251,2.1016311166875785,1,True,False,False,True,Masters 2
22.0,89.6,165.0,162.5,75.0,1.8415178571428572,1.8136160714285716,2,False,False,True,False,Junior
64.0,71.21,75.0,107.5,45.0,1.0532228619575903,1.509619435472546,2,False,False,True,False,Masters 3
20.5,51.4,172.5,180.0,100.0,3.3560311284046693,3.501945525291829,3,False,True,False,True,Junior
23.0,90.0,205.0,197.5,127.5,2.2777777777777777,2.1944444444444446,1,True,False,False,True,Open
23.5,56.5,102.5,117.5,50.0,1.8141592920353982,2.079646017699115,1,True,False,False,False,Open
45.5,103.75,255.0,270.0,185.0,2.4578313253012047,2.602409638554217,1,True,False,False,True,Masters 1
23.0,109.7,260.0,277.5,177.5,2.3701002734731085,2.5296262534184137,3,False,True,False,True,Open
17.5,100.8,137.5,132.5,60.0,1.3640873015873016,1.314484126984127,3,False,True,False,False,Sub-Junior
42.5,107.3,220.0,242.5,145.0,2.050326188257223,2.260018639328984,1,True,False,False,True,Masters 1
19.5,101.9,197.5,205.0,140.0,1.9381746810598626,2.0117762512266926,1,True,False,False,True,Junior
22.0,73.6,152.5,205.0,105.0,2.0720108695652177,2.785326086956522,1,True,False,False,True,Junior
32.5,67.3,155.0,202.5,85.0,2.3031203566121845,3.0089153046062407,1,True,False,False,True,Open
50.0,52.9,78.0,117.5,57.5,1.4744801512287335,2.22117202268431,1,True,False,False,False,Masters 2
30.5,103.5,215.0,215.0,132.5,2.077294685990338,2.077294685990338,1,True,False,False,True,Open
12.5,51.7,100.0,125.0,60.0,1.9342359767891681,2.4177949709864603,1,True,False,False,False,Sub-Junior
21.5,52.3,85.0,107.5,60.0,1.6252390057361377,2.0554493307839388,1,True,False,False,False,Junior
17.0,63.2,112.5,152.5,60.0,1.7800632911392404,2.4129746835443036,3,False,True,False,False,Sub-Junior
33.0,96.8,157.5,197.5,87.5,1.6270661157024793,2.040289256198347,1,True,False,False,True,Open
20.0,98.6,290.0,242.5,202.5,2.9411764705882355,2.4594320486815415,3,False,True,False,True,Junior
22.0,124.56,302.5,295.0,187.5,2.428548490687219,2.3683365446371227,1,True,False,False,True,Junior
19.5,55.9,95.0,120.0,52.5,1.6994633273703041,2.146690518783542,1,True,False,False,False,Junior
21.5,58.86,165.0,200.0,100.0,2.803261977573904,3.397893306150187,1,True,False,False,True,Junior
49.5,93.7,147.5,200.0,167.5,1.5741728922091782,2.134471718249733,1,True,False,False,True,Masters 2
34.0,59.51,92.5,117.5,55.0,1.5543606116619055,1.9744580742732314,2,False,False,True,False,Open
19.0,65.41,115.0,150.0,47.49,1.758140957040208,2.2932273352698367,2,False,False,True,False,Junior
24.5,118.45,215.0,255.0,140.0,1.8151118615449557,2.152807091599831,1,True,False,False,True,Open
13.5,54.7,95.0,107.5,52.5,1.736745886654479,1.9652650822669102,3,False,True,False,True,Sub-Junior
47.0,55.2,52.5,92.5,45.0,0.9510869565217391,1.6757246376811594,1,True,False,False,False,Masters 1
30.0,74.4,222.5,222.5,122.5,2.990591397849462,2.990591397849462,2,False,False,True,False,Open
37.0,131.8,245.0,272.5,165.0,1.8588770864946889,2.0675265553869497,2,False,False,True,True,Open
30.0,123.2,252.5,250.0,147.5,2.049512987012987,2.029220779220779,2,False,False,True,True,Open
48.0,93.2,227.5,240.0,160.0,2.4409871244635193,2.575107296137339,2,False,False,True,True,Masters 1
47.0,66.8,97.5,132.5,65.0,1.4595808383233533,1.9835329341317367,1,True,False,False,False,Masters 1
42.0,98.8,300.0,285.0,162.5,3.0364372469635628,2.8846153846153846,2,False,False,True,True,Masters 1
24.0,81.3,102.5,127.5,55.0,1.2607626076260763,1.5682656826568266,1,True,False,False,False,Open
22.5,82.0,235.0,245.0,122.5,2.8658536585365852,2.9878048780487805,1,True,False,False,True,Junior
28.0,82.5,160.0,190.0,90.0,1.9393939393939394,2.303030303030303,1,True,False,False,False,Open
20.0,59.8,122.5,152.5,72.5,2.048494983277592,2.5501672240802677,1,True,False,False,False,Junior
24.0,80.6,190.0,255.0,127.5,2.3573200992555834,3.1637717121588094,1,True,False,False,True,Open
21.5,81.4,240.0,245.0,165.0,2.9484029484029484,3.0098280098280097,3,False,True,False,True,Junior
30.5,90.35,137.5,127.5,70.0,1.5218594355285004,1.4111787493082457,1,True,False,False,False,Open
18.5,61.3,117.5,115.0,57.5,1.9168026101141926,1.8760195758564437,3,False,True,False,False,Junior
35.0,55.61,120.0,152.5,75.0,2.1578852724330155,2.7423125337169574,2,False,False,True,False,Open
26.0,108.4,290.0,290.0,170.0,2.6752767527675276,2.6752767527675276,2,False,False,True,True,Open
28.5,54.7,187.5,200.0,130.0,3.4277879341864717,3.6563071297989027,3,False,True,False,True,Open
24.0,67.4,145.0,170.0,60.0,2.1513353115727,2.522255192878338,2,False,False,True,False,Open
23.0,74.0,180.0,215.0,142.5,2.4324324324324325,2.9054054054054053,1,True,False,False,True,Open
41.0,123.0,162.5,165.0,97.5,1.3211382113821137,1.3414634146341464,1,True,False,False,False,Masters 1
23.0,74.4,165.0,200.0,130.0,2.217741935483871,2.6881720430107525,1,True,False,False,True,Open
28.5,62.35,130.0,162.5,65.0,2.0850040096230953,2.6062550120288694,1,True,False,False,False,Open
30.0,135.6,255.0,257.5,195.0,1.8805309734513276,1.898967551622419,2,False,False,True,True,Open
52.0,123.65,215.46,210.92,124.74,1.7424989890820866,1.705782450465022,2,False,False,True,True,Masters 2
21.5,83.56,145.0,172.5,67.5,1.7352800382958353,2.0643848731450456,1,True,False,False,False,Junior
49.5,98.02,227.5,227.5,152.5,2.320954907161804,2.320954907161804,1,True,False,False,True,Masters 2
25.0,133.3,245.0,290.0,165.0,1.837959489872468,2.175543885971493,2,False,False,True,True,Open
28.0,117.57,235.87,274.42,142.88,2.0062090669388453,2.334098834736753,1,True,False,False,True,Open
33.0,78.4,120.0,165.0,75.0,1.530612244897959,2.1045918367346936,1,True,False,False,False,Open
20.5,51.2,130.0,117.5,65.0,2.5390625,2.294921875,3,False,True,False,False,Junior
29.664699599465955,71.2,152.5,155.0,82.5,2.1418539325842696,2.176966292134831,3,False,True,False,False,Open
22.0,73.5,175.0,192.5,142.5,2.380952380952381,2.619047619047619,2,False,False,True,True,Junior
41.5,96.8,165.0,162.5,75.0,1.7045454545454546,1.678719008264463,1,True,False,False,False,Masters 1
23.0,91.55,230.0,265.0,150.0,2.5122883670125615,2.894593118514473,1,True,False,False,True,Open
19.0,58.6,110.0,137.5,70.0,1.8771331058020477,2.34641638225256,1,True,False,False,True,Junior
45.5,49.8,110.0,147.5,62.5,2.208835341365462,2.961847389558233,1,True,False,False,False,Masters 1
21.0,86.86,155.0,220.0,102.5,1.7844807736587613,2.5328114206769516,1,True,False,False,True,Junior
34.0,74.0,172.5,220.0,115.0,2.331081081081081,2.972972972972973,1,True,False,False,True,Open
20.5,46.2,97.5,115.0,65.0,2.11038961038961,2.489177489177489,1,True,False,False,False,Junior
49.0,96.6,197.5,242.5,177.5,2.044513457556936,2.510351966873706,2,False,False,True,True,Masters 2
35.0,57.9,115.0,105.0,60.0,1.9861830742659758,1.8134715025906736,2,False,False,True,False,Open
33.5,115.6,112.5,155.0,82.5,0.9731833910034603,1.3408304498269896,1,True,False,False,False,Open
40.0,59.42,60.0,87.5,47.5,1.0097610232245036,1.4725681588690676,1,True,False,False,False,Masters 1
31.0,91.0,175.0,215.0,135.0,1.9230769230769231,2.3626373626373627,1,True,False,False,True,Open
37.0,89.49,170.0,210.0,62.5,1.8996535925801767,2.3466309084813948,2,False,False,True,True,Open
45.0,69.9,105.0,130.0,62.5,1.502145922746781,1.8597997138769669,2,False,False,True,False,Masters 1
20.0,95.53,226.8,226.8,151.95,2.3741233120485714,2.3741233120485714,2,False,False,True,True,Junior
69.0,73.94,124.74,136.08,63.5,1.6870435488233704,1.8404111441709496,2,False,False,True,True,Masters 4
19.5,62.5,100.0,130.0,60.0,1.6,2.08,1,True,False,False,False,Junior
24.0,97.2,210.0,190.0,135.0,2.1604938271604937,1.9547325102880657,2,False,False,True,True,Open
25.0,123.8,292.5,322.5,212.5,2.362681744749596,2.6050080775444266,1,True,False,False,True,Open
14.5,68.3,65.0,135.0,42.5,0.951683748169839,1.9765739385065886,1,True,False,False,True,Sub-Junior
29.664699599465955,104.43,240.0,280.0,145.0,2.298190175237001,2.6812218711098343,1,True,False,False,True,Open
41.0,100.97,362.87,244.94,258.55,3.59383975438249,2.425869070020798,4,False,False,False,True,Masters 1
42.0,65.7,67.5,120.0,47.5,1.0273972602739725,1.82648401826484,1,True,False,False,False,Masters 1
44.5,101.0,160.0,170.0,65.0,1.5841584158415842,1.683168316831683,1,True,False,False,False,Masters 1
41.0,115.2,185.0,210.0,137.5,1.6059027777777777,1.8229166666666665,1,True,False,False,True,Masters 1
20.5,101.8,247.5,245.0,157.5,2.431237721021611,2.406679764243615,1,True,False,False,True,Junior
31.0,73.2,112.5,117.5,62.5,1.5368852459016393,1.605191256830601,1,True,False,False,False,Open
34.0,110.99,205.0,227.5,147.5,1.8470132444364358,2.0497342102892153,1,True,False,False,True,Open
24.5,60.9,100.0,127.5,57.5,1.6420361247947455,2.0935960591133007,1,True,False,False,False,Open
27.0,98.88,320.0,285.0,140.0,3.236245954692557,2.8822815533980584,2,False,False,True,True,Open
21.0,80.66,145.0,165.0,100.0,1.7976692288618894,2.045623605256633,1,True,False,False,True,Junior
21.5,95.9,155.0,200.0,97.5,1.6162669447340978,2.0855057351407713,1,True,False,False,True,Junior
47.0,59.9,105.0,135.0,75.0,1.7529215358931554,2.2537562604340566,1,True,False,False,False,Masters 1
16.0,66.0,150.0,165.0,85.0,2.272727272727273,2.5,2,False,False,True,True,Sub-Junior
45.5,70.0,80.0,125.0,57.5,1.1428571428571428,1.7857142857142858,1,True,False,False,False,Masters 1
22.0,87.0,237.5,232.5,140.0,2.7298850574712645,2.6724137931034484,1,True,False,False,True,Junior
21.5,100.3,210.0,227.5,150.0,2.0937188434695915,2.2681954137587237,1,True,False,False,True,Junior
26.5,94.5,125.0,135.0,67.5,1.3227513227513228,1.4285714285714286,1,True,False,False,False,Open
47.5,103.3,190.0,190.0,142.5,1.8393030009680542,1.8393030009680542,1,True,False,False,True,Masters 1
40.0,98.97,187.5,225.0,115.0,1.8945134889360413,2.2734161867232494,2,False,False,True,True,Masters 1
19.0,98.43,272.5,272.5,185.0,2.768464898912933,2.768464898912933,1,True,False,False,True,Junior
30.5,80.3,210.0,247.5,125.0,2.6151930261519305,3.082191780821918,1,True,False,False,True,Open
33.0,109.3,195.0,200.0,162.5,1.7840805123513266,1.8298261665141813,1,True,False,False,True,Open
32.0,117.5,280.0,250.0,190.0,2.382978723404255,2.127659574468085,2,False,False,True,True,Open
26.5,69.7,117.5,130.0,70.0,1.6857962697274032,1.8651362984218076,1,True,False,False,False,Open
29.664699599465955,117.2,90.0,80.0,65.0,0.7679180887372014,0.68259385665529,1,True,False,False,False,Open
25.0,88.13,207.5,277.5,150.0,2.354476341767843,3.148757517303983,1,True,False,False,True,Open
21.5,65.8,97.5,142.5,62.5,1.4817629179331309,2.1656534954407296,1,True,False,False,False,Junior
22.0,60.21,115.0,130.0,85.0,1.9099817306095332,2.159109782428168,3,False,True,False,True,Junior
24.0,89.2,192.5,242.5,125.0,2.158071748878924,2.718609865470852,1,True,False,False,True,Open
22.0,74.0,210.0,230.0,125.0,2.8378378378378377,3.108108108108108,1,True,False,False,True,Junior
22.5,63.8,62.5,110.0,37.5,0.9796238244514107,1.7241379310344829,1,True,False,False,False,Junior
20.5,68.45,90.0,120.0,45.0,1.3148283418553688,1.7531044558071585,1,True,False,False,False,Junior
42.0,99.38,212.5,232.5,160.0,2.138257194606561,2.339504930569531,1,True,False,False,True,Masters 1
21.0,73.0,177.5,215.0,122.5,2.4315068493150687,2.9452054794520546,1,True,False,False,True,Junior
36.0,154.8,265.0,305.0,172.5,1.7118863049095605,1.970284237726098,1,True,False,False,True,Open
22.5,81.58,242.5,275.0,155.0,2.9725422897769063,3.3709242461387596,1,True,False,False,True,Junior
26.5,81.4,190.0,240.0,130.0,2.334152334152334,2.9484029484029484,1,True,False,False,True,Open
28.0,74.39,151.95,206.38,106.59,2.0426132544696864,2.7742976206479364,2,False,False,True,True,Open
20.5,58.9,162.5,200.0,102.5,2.7589134125636674,3.395585738539898,1,True,False,False,True,Junior
41.0,101.7,240.0,272.5,147.5,2.359882005899705,2.67944936086529,2,False,False,True,True,Masters 1
20.5,92.5,200.0,200.0,130.0,2.1621621621621623,2.1621621621621623,1,True,False,False,True,Junior
22.5,102.8,307.5,285.0,195.0,2.9912451361867705,2.772373540856031,3,False,True,False,True,Junior
23.0,80.9,250.0,265.0,162.5,3.0902348578491963,3.275648949320148,1,True,False,False,True,Open
26.0,74.4,192.5,217.5,135.0,2.587365591397849,2.9233870967741935,2,False,False,True,True,Open
56.0,90.2,165.0,170.0,152.5,1.8292682926829267,1.88470066518847,1,True,False,False,True,Masters 2
41.5,58.3,95.0,115.0,60.0,1.6295025728987993,1.972555746140652,1,True,False,False,False,Masters 1
42.0,90.72,124.74,151.95,77.11,1.375,1.6749338624338623,2,False,False,True,False,Masters 1
30.0,89.13,227.5,257.5,160.0,2.5524514753730507,2.889038483114552,1,True,False,False,True,Open
43.5,96.8,127.5,165.0,52.5,1.3171487603305785,1.7045454545454546,1,True,False,False,False,Masters 1
18.0,89.1,230.0,240.0,137.5,2.581369248035915,2.6936026936026938,1,True,False,False,True,Junior
34.0,89.55,275.0,312.5,157.5,3.070910106085986,3.489670575097711,1,True,False,False,True,Open
48.5,101.5,150.0,162.5,117.5,1.477832512315271,1.6009852216748768,3,False,True,False,False,Masters 1
56.5,117.7,300.0,240.0,210.0,2.548853016142736,2.0390824129141887,3,False,True,False,True,Masters 2
21.0,87.4,200.0,240.0,122.5,2.2883295194508007,2.745995423340961,1,True,False,False,True,Junior
22.5,82.8,222.5,260.0,147.5,2.6871980676328504,3.140096618357488,1,True,False,False,True,Junior
34.0,140.0,238.14,263.08,167.83,1.7009999999999998,1.879142857142857,2,False,False,True,True,Open
21.0,98.6,218.0,247.5,142.5,2.210953346855984,2.510141987829615,1,True,False,False,True,Junior
56.5,141.4,181.4,206.4,145.2,1.2828854314002829,1.4596888260254597,1,True,False,False,True,Masters 2
31.5,82.25,152.5,205.0,115.0,1.8541033434650456,2.492401215805471,1,True,False,False,True,Open
37.5,64.7,180.0,230.0,120.0,2.7820710973724885,3.5548686244204015,1,True,False,False,True,Open
24.5,89.5,197.5,250.0,137.5,2.206703910614525,2.793296089385475,1,True,False,False,True,Open
22.0,88.4,230.0,285.0,162.5,2.601809954751131,3.2239819004524883,1,True,False,False,True,Junior
21.0,74.35,107.5,140.0,60.0,1.44586415601883,1.882985877605918,1,True,False,False,False,Junior
29.5,55.6,245.0,205.0,165.0,4.406474820143885,3.68705035971223,3,False,True,False,True,Open
28.0,120.29,137.5,160.0,67.5,1.1430709119627567,1.330118879374844,1,True,False,False,False,Open
56.0,59.69,60.0,80.0,47.5,1.0051934997487018,1.3402579996649355,3,False,True,False,False,Masters 2
22.0,97.4,185.0,235.0,140.0,1.8993839835728952,2.4127310061601643,1,True,False,False,True,Junior
44.5,84.4,87.5,112.5,40.0,1.0367298578199051,1.3329383886255923,1,True,False,False,False,Masters 1
20.0,65.1,110.0,155.0,65.0,1.6897081413210446,2.3809523809523814,1,True,False,False,False,Junior
31.5,82.0,285.0,292.5,175.0,3.475609756097561,3.567073170731707,4,False,False,False,True,Open
40.0,98.4,222.5,220.0,150.0,2.261178861788618,2.2357723577235773,2,False,False,True,True,Masters 1
37.5,110.7,240.0,280.0,152.5,2.168021680216802,2.5293586269196027,1,True,False,False,True,Open
17.5,66.6,240.0,227.5,97.5,3.603603603603604,3.415915915915916,3,False,True,False,True,Sub-Junior
29.5,76.4,147.5,215.0,102.5,1.9306282722513088,2.81413612565445,1,True,False,False,True,Open
22.0,102.24,227.5,277.5,137.5,2.225156494522692,2.7142018779342725,1,True,False,False,True,Junior
31.5,91.9,160.0,170.0,102.5,1.7410228509249184,1.8498367791077257,1,True,False,False,True,Open
19.0,109.0,290.0,265.0,205.0,2.6605504587155964,2.4311926605504586,2,False,False,True,True,Junior
17.5,79.86,215.0,267.5,147.5,2.6922113698973202,3.3496118206862007,1,True,False,False,True,Sub-Junior
39.0,74.6,262.5,242.5,170.0,3.518766756032172,3.2506702412868633,3,False,True,False,True,Masters 1
29.0,68.0,132.5,130.0,87.5,1.9485294117647058,1.911764705882353,1,True,False,False,False,Open
35.0,93.4,205.0,237.5,132.5,2.1948608137044965,2.5428265524625266,1,True,False,False,True,Open
23.0,82.28,197.31,219.99,127.01,2.398031113271755,2.6736752552260574,2,False,False,True,False,Open
18.5,118.9,190.0,140.0,117.5,1.5979814970563497,1.1774600504625736,3,False,True,False,False,Junior
28.0,81.1,185.0,205.0,125.0,2.281134401972873,2.527743526510481,2,False,False,True,True,Open
23.0,121.83,357.5,320.0,210.0,2.9344168103094477,2.626610851186079,2,False,False,True,True,Open
62.5,57.9,105.0,130.0,85.0,1.8134715025906736,2.245250431778929,1,True,False,False,True,Masters 3
17.0,79.2,205.0,250.0,142.5,2.5883838383838382,3.1565656565656566,2,False,False,True,True,Sub-Junior
26.0,80.74,175.0,207.5,117.5,2.1674510775328217,2.5699777062174882,2,False,False,True,True,Open
22.5,109.0,310.0,320.0,182.5,2.8440366972477062,2.9357798165137616,3,False,True,False,True,Junior
26.5,51.3,115.0,152.5,90.0,2.2417153996101367,2.97270955165692,1,True,False,False,False,Open
26.5,104.8,310.0,260.0,200.0,2.9580152671755724,2.480916030534351,1,True,False,False,True,Open
20.5,71.05,197.5,202.5,125.0,2.779732582688248,2.8501055594651654,3,False,True,False,False,Junior
48.0,112.1,145.0,197.5,140.0,1.2934879571810884,1.7618198037466548,1,True,False,False,True,Masters 1
23.0,89.1,285.0,300.0,200.0,3.198653198653199,3.367003367003367,1,True,False,False,True,Open
25.0,80.6,172.5,215.0,110.0,2.140198511166253,2.667493796526055,1,True,False,False,True,Open
44.5,103.3,97.5,95.0,50.0,0.9438528557599226,0.9196515004840271,1,True,False,False,False,Masters 1
22.0,74.3,162.5,232.5,107.5,2.1870794078061913,3.1292059219380888,1,True,False,False,True,Junior
18.0,88.95,187.5,255.0,-145.0,2.1079258010118043,2.866779089376054,2,False,False,True,True,Junior
25.0,120.66,205.0,227.5,-150.0,1.698988894414056,1.8854632852643793,1,True,False,False,True,Open
30.5,82.66,170.0,205.0,95.0,2.056617469150738,2.4800387127994195,1,True,False,False,False,Open
22.0,91.9,167.5,192.5,150.0,1.8226332970620238,2.0946681175190425,1,True,False,False,True,Junior
24.0,79.56,182.5,245.0,120.0,2.2938662644544996,3.0794369029663144,1,True,False,False,True,Open
29.0,139.89,337.5,307.5,210.0,2.412609907784688,2.1981556937593827,2,False,False,True,True,Open
20.5,80.32,110.0,142.5,60.0,1.3695219123505977,1.7741533864541834,1,True,False,False,False,Junior
32.5,100.2,200.0,260.0,130.0,1.996007984031936,2.5948103792415167,1,True,False,False,True,Open
69.5,71.86,150.0,190.0,87.5,2.0873921514055107,2.6440300584469805,3,False,True,False,True,Masters 4
27.0,54.2,112.5,145.0,72.5,2.0756457564575643,2.6752767527675276,1,True,False,False,False,Open
30.0,59.5,150.0,182.5,75.0,2.5210084033613445,3.0672268907563027,1,True,False,False,False,Open
13.5,72.4,157.5,175.0,102.5,2.1754143646408837,2.417127071823204,1,True,False,False,True,Sub-Junior
38.0,125.05,195.0,282.5,185.0,1.5593762495002,2.259096361455418,1,True,False,False,True,Masters 1
25.0,123.4,260.0,320.0,212.5,2.106969205834684,2.593192868719611,1,True,False,False,True,Open
31.5,79.8,112.5,140.0,50.0,1.4097744360902256,1.7543859649122808,1,True,False,False,False,Open
22.5,80.6,195.0,250.0,132.5,2.4193548387096775,3.101736972704715,1,True,False,False,True,Junior
60.0,78.9,92.5,127.5,50.0,1.1723700887198985,1.6159695817490494,1,True,False,False,False,Masters 3
26.5,99.25,333.39,265.35,213.19,3.359093198992443,2.6735516372795973,4,False,False,False,True,Open
21.0,64.5,150.0,195.0,105.5,2.3255813953488373,3.0232558139534884,1,True,False,False,True,Junior
28.0,109.09,182.5,205.0,125.0,1.6729306077550645,1.8791823265193877,1,True,False,False,True,Open
37.0,51.35,100.0,120.0,60.0,1.9474196689386563,2.3369036027263874,1,True,False,False,False,Open
22.5,77.8,197.5,242.5,127.5,2.538560411311054,3.116966580976864,1,True,False,False,True,Junior
22.0,60.0,235.0,120.0,157.5,3.9166666666666665,2.0,2,False,False,True,True,Junior
17.0,63.59,150.0,187.5,97.5,2.3588614562038055,2.948576820254757,1,True,False,False,True,Sub-Junior
22.0,98.5,217.5,262.5,142.5,2.2081218274111674,2.66497461928934,1,True,False,False,True,Junior
43.5,71.73,207.5,210.0,122.5,2.892792416004461,2.9276453366792135,3,False,True,False,False,Masters 1
19.0,88.0,227.5,250.0,130.0,2.585227272727273,2.840909090909091,1,True,False,False,True,Junior
22.0,74.8,185.0,220.0,112.5,2.4732620320855614,2.9411764705882355,2,False,False,True,True,Junior
35.0,146.0,267.5,295.0,213.5,1.832191780821918,2.0205479452054793,1,True,False,False,True,Open
21.0,67.0,175.0,227.5,117.5,2.611940298507463,3.3955223880597014,1,True,False,False,True,Junior
22.5,65.44,265.0,235.0,157.5,4.049511002444988,3.591075794621027,3,False,True,False,True,Junior
24.0,82.37,257.5,265.0,155.0,3.12613815709603,3.2171907247784386,2,False,False,True,True,Open
33.0,96.4,200.0,247.5,170.0,2.0746887966804977,2.567427385892116,1,True,False,False,True,Open
56.0,79.9,145.0,182.5,115.0,1.8147684605757195,2.2841051314142677,1,True,False,False,True,Masters 2
30.0,127.6,185.0,252.5,127.5,1.4498432601880877,1.9788401253918497,1,True,False,False,True,Open
19.0,60.0,125.0,137.5,60.0,2.0833333333333335,2.2916666666666665,2,False,False,True,False,Junior
45.0,74.48,155.0,165.0,127.5,2.08109559613319,2.215359828141783,1,True,False,False,True,Masters 1
55.5,50.33,95.0,132.5,50.0,1.8875422213391615,2.632624677130936,1,True,False,False,False,Masters 2
27.5,118.0,222.5,227.5,157.5,1.8855932203389831,1.9279661016949152,1,True,False,False,True,Open
40.0,122.92,233.6,254.01,215.46,1.9004230393752033,2.0664659941425314,2,False,False,True,True,Masters 1
27.0,67.14,147.5,165.0,115.0,2.19690199582961,2.4575513851653263,1,True,False,False,True,Open
46.5,85.1,242.5,255.0,140.0,2.8495887191539366,2.9964747356051706,3,False,True,False,True,Masters 1
36.0,81.1,240.4,263.08,131.54,2.964241676942047,3.243896424167694,4,False,False,False,True,Open
31.0,80.01,195.0,227.5,140.0,2.437195350581177,2.84339457567804,1,True,False,False,True,Open
21.5,61.6,100.0,145.0,55.0,1.6233766233766234,2.353896103896104,1,True,False,False,False,Junior
42.0,81.8,202.5,272.5,137.5,2.475550122249389,3.3312958435207825,1,True,False,False,True,Masters 1
22.0,53.5,127.5,150.0,50.0,2.383177570093458,2.803738317757009,1,True,False,False,False,Junior
15.5,51.39,124.7,117.9,38.6,2.4265421288188365,2.2942206654991244,3,False,True,False,False,Sub-Junior
26.5,90.9,185.0,242.5,132.5,2.035203520352035,2.667766776677668,1,True,False,False,True,Open
68.5,62.7,72.5,100.0,37.5,1.1562998405103668,1.594896331738437,1,True,False,False,False,Masters 3
22.0,126.4,315.0,312.5,242.5,2.4920886075949364,2.4723101265822782,1,True,False,False,True,Junior
22.5,58.53,180.0,192.5,127.5,3.0753459764223474,3.288911669229455,1,True,False,False,True,Junior
14.5,92.5,147.5,165.0,80.0,1.5945945945945945,1.7837837837837838,1,True,False,False,True,Sub-Junior
31.5,56.4,125.0,135.0,75.0,2.2163120567375887,2.393617021276596,1,True,False,False,False,Open
29.664699599465955,65.9,122.5,147.5,75.0,1.8588770864946889,2.2382397572078907,2,False,False,True,False,Open
